Shop SKU;variation(read only);PrimaryCategory;name;short_description;description;video;warranty_type;warranty;product_warranty;Hazmat;brand;color_family;about_product;country_origin_hb;delivery_and_handling;dietary_information;freshness;freshness_metric;items_per_each;product_type;shelf_expiry;unit_metric;unit_quantity;weight_or_age_range;clothing_material;fa_season;is_unisex;model;belt_styles;leather_material;fa_pattern;belt_material;fa_create_year;kid_years;kid_occasion;pants_fly;pants_length;waist_type;bottoms_types;skirt_length;dress_shape;number_of_pieces;dress_length;sleeves;collar_type;Dress_Type;w_blouse_sleevestyle;kid_accessories;hair_accessories;hat_brim_styles;hats_style;hoodie_style_type;jacket_coat_styles;jackets_closure_type;sock_tight_style;kid_swimwear;tops_type;umbrella_category;kid_underwear_styles;kid_sleep_styles;kid_boot_type;material_filter;toe_shape;heel_height;type_of_heels;boot_shaft_height;shoes_closuretype;shoes_decoration;kid_flat_type;kid_material_filter;kid_accessory_type;kid_sneaker_height;kid_sneaker_type;listed_year_season;fa_general_styles;bag_shape;wallet_types;occasion;shoe_accessory_type;men_shoes_closure;mens_trend;sneaker_upperheight;sneakers_style;metal;main_stone;material_type;scarves_styles;beach_style;tee_neckline;tee_sleeve_length;womens_trend;clothing_decoration;w_sleeve_length;jeans_decoration;jeans_fit_type;denim_features;pants_fit_type;intimates_types;bras_types;panties_styles;lingerie_styles;shapers_styles;sleep_lounge_styles;materinity_bottom_styles;pants_style;w_swimwear_style;swimwear_type;maternity_top_styles;accessories_types;mus_dress_styles;hijab_styles;shalat_styles;mus_top_styles;top_types;skirt_style;Fit_Type;multipack_bundle;Fabric;waterproof;sandal_type;SellerSku;quantity;price;special_price;special_from_date;special_to_date;package_content;package_weight;package_length;package_width;package_height;MainImage;Image2;Image3;Image4;Image5;Image6;Image7;Image8;min_delivery_time;max_delivery_time;size;color_thumbnail;delivery_option_sof;Status;FulfillmentBySellable
1217396536_PH-4330624260;One size ligh;7003;high quality fashion korean denim  casual dress;"<P>fashion shopp korean&nbsp; denim dress&nbsp;</P>

<P>free size fit m to xl</P>

<P>denim fabric&nbsp;</P>

<P>casual denim dress</P>";"<P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN style=""font-family: none;""></SPAN></P><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/d8be097f82ffca804d07f76c0b993d23.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/31314fe4ccf56df45b078beb11ee38ab.jpg"" style=""width: 100.0%;display: block;""/></DIV><P></P><DIV style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><DIV style=""width: 100.0%;display: block;""><IMG src=""https://ph-live-02.slatic.net/p/ad2c5eaa95b80be397dcd4e6d292c2d1.jpg"" style=""width: 100.0%;display: block;""/></DIV></DIV><P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN></SPAN></P>";;;;;;No Brand;Light blue;;;;;;;;;;;;;DENIM;;;;;;Plain;;;;;;;;;;A-Line Dresses;;Below Knee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1039-One size-Light blue;50;880.00;350.00;2020-09-19 00:00;2021-10-27 00:00;dress;0.7;35.00;24.00;6.00;https://ph-live.slatic.net/p/ad2c5eaa95b80be397dcd4e6d292c2d1.jpg;https://ph-live.slatic.net/p/d8be097f82ffca804d07f76c0b993d23.jpg;https://ph-live.slatic.net/p/31314fe4ccf56df45b078beb11ee38ab.jpg;;;;;;2;7;Int: One size;;No;active;0
1217396536_PH-4330624259;One size na;7003;high quality fashion korean denim  casual dress;"<P>fashion shopp korean&nbsp; denim dress&nbsp;</P>

<P>free size fit m to xl</P>

<P>denim fabric&nbsp;</P>

<P>casual denim dress</P>";"<P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN style=""font-family: none;""></SPAN></P><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/d8be097f82ffca804d07f76c0b993d23.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/31314fe4ccf56df45b078beb11ee38ab.jpg"" style=""width: 100.0%;display: block;""/></DIV><P></P><DIV style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><DIV style=""width: 100.0%;display: block;""><IMG src=""https://ph-live-02.slatic.net/p/ad2c5eaa95b80be397dcd4e6d292c2d1.jpg"" style=""width: 100.0%;display: block;""/></DIV></DIV><P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN></SPAN></P>";;;;;;No Brand;Navy Blue;;;;;;;;;;;;;DENIM;;;;;;Plain;;;;;;;;;;A-Line Dresses;;Below Knee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1039-One size-Navy Blue;50;880.00;350.00;2020-09-19 00:00;2021-10-27 00:00;dress;0.7;35.00;24.00;6.00;https://ph-live.slatic.net/p/d8be097f82ffca804d07f76c0b993d23.jpg;https://ph-live.slatic.net/p/31314fe4ccf56df45b078beb11ee38ab.jpg;https://ph-live.slatic.net/p/ad2c5eaa95b80be397dcd4e6d292c2d1.jpg;;;;;;2;7;Int: One size;;No;active;0
1217396536_PH-4330624258;One size dark;7003;high quality fashion korean denim  casual dress;"<P>fashion shopp korean&nbsp; denim dress&nbsp;</P>

<P>free size fit m to xl</P>

<P>denim fabric&nbsp;</P>

<P>casual denim dress</P>";"<P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN style=""font-family: none;""></SPAN></P><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/d8be097f82ffca804d07f76c0b993d23.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/31314fe4ccf56df45b078beb11ee38ab.jpg"" style=""width: 100.0%;display: block;""/></DIV><P></P><DIV style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><DIV style=""width: 100.0%;display: block;""><IMG src=""https://ph-live-02.slatic.net/p/ad2c5eaa95b80be397dcd4e6d292c2d1.jpg"" style=""width: 100.0%;display: block;""/></DIV></DIV><P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN></SPAN></P>";;;;;;No Brand;Dark blue;;;;;;;;;;;;;DENIM;;;;;;Plain;;;;;;;;;;A-Line Dresses;;Below Knee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1039-One size-Dark blue;50;880.00;350.00;2020-09-19 00:00;2021-10-27 00:00;dress;0.7;35.00;24.00;6.00;https://ph-live.slatic.net/p/31314fe4ccf56df45b078beb11ee38ab.jpg;https://ph-live.slatic.net/p/ad2c5eaa95b80be397dcd4e6d292c2d1.jpg;https://ph-live.slatic.net/p/d8be097f82ffca804d07f76c0b993d23.jpg;;;;;;2;7;Int: One size;;No;active;0
1213450125_PH-4312932478;One size navy;7003;fashion korean knitted casual dress high quality;"<P>fashion thailand dress</P>

<P>casual and dress</P>

<P>cotton fabric</P>

<P>free size fit m to xl</P>

<P>high quality very comfortable fabric</P>

<P>If you are satisfied please give me review and 5 stars thank you&nbsp;</P>";"<P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN style=""font-family: none;""></SPAN></P><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/747122fee152b451ea832dcc1e874f20.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/eecf385ca54e2bd1239d08f065734dac.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/5c0af0bfc368f998c027f17c5e390bc5.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/90587cd2b62dee8005c7431ee428cfce.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/195d904fd681dc4d7b8ddd4bc006c96d.jpg"" style=""width: 100.0%;display: block;""/></DIV><P></P><DIV style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><DIV style=""width: 100.0%;display: block;""><IMG src=""https://ph-live-02.slatic.net/p/95f47072e584dbb0ea8145461f29791d.jpg"" style=""width: 100.0%;display: block;""/></DIV></DIV><P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN></SPAN></P>";;;;;;No Brand;Navy Blue;;;;;;;;;;;;;Polyester;;;;;;Plain;;;;;;;;;;A-Line Dresses;;Below Knee;Short Sleeve;O-Neck;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Casual;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1101-One size-Navy Blue;168;680.00;168.00;2020-09-19 21:31;2021-09-19 21:31;dress;0.8;35.00;24.00;6.00;https://ph-live.slatic.net/p/747122fee152b451ea832dcc1e874f20.jpg;https://ph-live.slatic.net/p/90587cd2b62dee8005c7431ee428cfce.jpg;https://ph-live.slatic.net/p/195d904fd681dc4d7b8ddd4bc006c96d.jpg;;;;;;2;7;Int: One size;;No;active;0
1213450125_PH-4312932477;One size lig;7003;fashion korean knitted casual dress high quality;"<P>fashion thailand dress</P>

<P>casual and dress</P>

<P>cotton fabric</P>

<P>free size fit m to xl</P>

<P>high quality very comfortable fabric</P>

<P>If you are satisfied please give me review and 5 stars thank you&nbsp;</P>";"<P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN style=""font-family: none;""></SPAN></P><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/747122fee152b451ea832dcc1e874f20.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/eecf385ca54e2bd1239d08f065734dac.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/5c0af0bfc368f998c027f17c5e390bc5.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/90587cd2b62dee8005c7431ee428cfce.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/195d904fd681dc4d7b8ddd4bc006c96d.jpg"" style=""width: 100.0%;display: block;""/></DIV><P></P><DIV style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><DIV style=""width: 100.0%;display: block;""><IMG src=""https://ph-live-02.slatic.net/p/95f47072e584dbb0ea8145461f29791d.jpg"" style=""width: 100.0%;display: block;""/></DIV></DIV><P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN></SPAN></P>";;;;;;No Brand;Light Grey;;;;;;;;;;;;;Polyester;;;;;;Plain;;;;;;;;;;A-Line Dresses;;Below Knee;Short Sleeve;O-Neck;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Casual;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1101-One size-Light Grey;50;680.00;168.00;2020-09-19 21:31;2021-09-19 21:31;dress;0.8;35.00;24.00;6.00;https://ph-live.slatic.net/p/5c0af0bfc368f998c027f17c5e390bc5.jpg;https://ph-live.slatic.net/p/eecf385ca54e2bd1239d08f065734dac.jpg;https://ph-live.slatic.net/p/95f47072e584dbb0ea8145461f29791d.jpg;;;;;;2;7;Int: One size;;No;active;0
1213450125_PH-4312932476;One size;7003;fashion korean knitted casual dress high quality;"<P>fashion thailand dress</P>

<P>casual and dress</P>

<P>cotton fabric</P>

<P>free size fit m to xl</P>

<P>high quality very comfortable fabric</P>

<P>If you are satisfied please give me review and 5 stars thank you&nbsp;</P>";"<P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN style=""font-family: none;""></SPAN></P><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/747122fee152b451ea832dcc1e874f20.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/eecf385ca54e2bd1239d08f065734dac.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/5c0af0bfc368f998c027f17c5e390bc5.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/90587cd2b62dee8005c7431ee428cfce.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/195d904fd681dc4d7b8ddd4bc006c96d.jpg"" style=""width: 100.0%;display: block;""/></DIV><P></P><DIV style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><DIV style=""width: 100.0%;display: block;""><IMG src=""https://ph-live-02.slatic.net/p/95f47072e584dbb0ea8145461f29791d.jpg"" style=""width: 100.0%;display: block;""/></DIV></DIV><P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN></SPAN></P>";;;;;;No Brand;Brown;;;;;;;;;;;;;Polyester;;;;;;Plain;;;;;;;;;;A-Line Dresses;;Below Knee;Short Sleeve;O-Neck;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Casual;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1101-One size-Brown;50;680.00;168.00;2020-09-19 21:31;2021-09-19 21:31;dress;0.8;35.00;24.00;6.00;https://ph-live.slatic.net/p/90587cd2b62dee8005c7431ee428cfce.jpg;https://ph-live.slatic.net/p/747122fee152b451ea832dcc1e874f20.jpg;https://ph-live.slatic.net/p/eecf385ca54e2bd1239d08f065734dac.jpg;;;;;;2;7;Int: One size;;No;active;0
1213450125_PH-4312932475;One size gra;7003;fashion korean knitted casual dress high quality;"<P>fashion thailand dress</P>

<P>casual and dress</P>

<P>cotton fabric</P>

<P>free size fit m to xl</P>

<P>high quality very comfortable fabric</P>

<P>If you are satisfied please give me review and 5 stars thank you&nbsp;</P>";"<P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN style=""font-family: none;""></SPAN></P><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/747122fee152b451ea832dcc1e874f20.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/eecf385ca54e2bd1239d08f065734dac.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/5c0af0bfc368f998c027f17c5e390bc5.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/90587cd2b62dee8005c7431ee428cfce.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/195d904fd681dc4d7b8ddd4bc006c96d.jpg"" style=""width: 100.0%;display: block;""/></DIV><P></P><DIV style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><DIV style=""width: 100.0%;display: block;""><IMG src=""https://ph-live-02.slatic.net/p/95f47072e584dbb0ea8145461f29791d.jpg"" style=""width: 100.0%;display: block;""/></DIV></DIV><P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN></SPAN></P>";;;;;;No Brand;Deep Gray;;;;;;;;;;;;;Polyester;;;;;;Plain;;;;;;;;;;A-Line Dresses;;Below Knee;Short Sleeve;O-Neck;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Casual;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1101-One size-Deep Gray;168;680.00;168.00;2020-09-19 21:31;2021-09-19 21:31;dress;0.8;35.00;24.00;6.00;https://ph-live.slatic.net/p/95f47072e584dbb0ea8145461f29791d.jpg;https://ph-live.slatic.net/p/747122fee152b451ea832dcc1e874f20.jpg;https://ph-live.slatic.net/p/195d904fd681dc4d7b8ddd4bc006c96d.jpg;;;;;;2;7;Int: One size;;No;active;0
1213450125_PH-4312932474;One size maroon;7003;fashion korean knitted casual dress high quality;"<P>fashion thailand dress</P>

<P>casual and dress</P>

<P>cotton fabric</P>

<P>free size fit m to xl</P>

<P>high quality very comfortable fabric</P>

<P>If you are satisfied please give me review and 5 stars thank you&nbsp;</P>";"<P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN style=""font-family: none;""></SPAN></P><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/747122fee152b451ea832dcc1e874f20.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/eecf385ca54e2bd1239d08f065734dac.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/5c0af0bfc368f998c027f17c5e390bc5.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/90587cd2b62dee8005c7431ee428cfce.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/195d904fd681dc4d7b8ddd4bc006c96d.jpg"" style=""width: 100.0%;display: block;""/></DIV><P></P><DIV style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><DIV style=""width: 100.0%;display: block;""><IMG src=""https://ph-live-02.slatic.net/p/95f47072e584dbb0ea8145461f29791d.jpg"" style=""width: 100.0%;display: block;""/></DIV></DIV><P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN></SPAN></P>";;;;;;No Brand;Maroon;;;;;;;;;;;;;Polyester;;;;;;Plain;;;;;;;;;;A-Line Dresses;;Below Knee;Short Sleeve;O-Neck;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Casual;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1101-One size-Maroon;50;680.00;168.00;2020-09-19 21:31;2021-09-19 21:31;dress;0.8;35.00;24.00;6.00;https://ph-live.slatic.net/p/eecf385ca54e2bd1239d08f065734dac.jpg;https://ph-live.slatic.net/p/90587cd2b62dee8005c7431ee428cfce.jpg;https://ph-live.slatic.net/p/5c0af0bfc368f998c027f17c5e390bc5.jpg;;;;;;2;7;Int: One size;;No;active;0
1213450125_PH-4312932473;One size b;7003;fashion korean knitted casual dress high quality;"<P>fashion thailand dress</P>

<P>casual and dress</P>

<P>cotton fabric</P>

<P>free size fit m to xl</P>

<P>high quality very comfortable fabric</P>

<P>If you are satisfied please give me review and 5 stars thank you&nbsp;</P>";"<P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN style=""font-family: none;""></SPAN></P><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/747122fee152b451ea832dcc1e874f20.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/eecf385ca54e2bd1239d08f065734dac.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/5c0af0bfc368f998c027f17c5e390bc5.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/90587cd2b62dee8005c7431ee428cfce.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/195d904fd681dc4d7b8ddd4bc006c96d.jpg"" style=""width: 100.0%;display: block;""/></DIV><P></P><DIV style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><DIV style=""width: 100.0%;display: block;""><IMG src=""https://ph-live-02.slatic.net/p/95f47072e584dbb0ea8145461f29791d.jpg"" style=""width: 100.0%;display: block;""/></DIV></DIV><P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN></SPAN></P>";;;;;;No Brand;Black;;;;;;;;;;;;;Polyester;;;;;;Plain;;;;;;;;;;A-Line Dresses;;Below Knee;Short Sleeve;O-Neck;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Casual;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1101-One size-Black;50;680.00;168.00;2020-09-19 21:31;2021-09-19 21:31;dress;0.8;35.00;24.00;6.00;https://ph-live.slatic.net/p/195d904fd681dc4d7b8ddd4bc006c96d.jpg;https://ph-live.slatic.net/p/eecf385ca54e2bd1239d08f065734dac.jpg;https://ph-live.slatic.net/p/95f47072e584dbb0ea8145461f29791d.jpg;;;;;;2;7;Int: One size;;No;active;0
1155198923_PH-4029246378;One size 050-8;8524;fashion shopp korean 2020 silk short Sleeve cartoon and Casual design comfortable pajama Sleepwear For women;"<UL>
	<LI>00% Brand New And High Quality.</LI>
	<LI>Quantity: 2 pieces ( 1 short&nbsp;sleeve top + 1 panty)</LI>
	<LI>Gender: Women</LI>
	<LI>Size: M L XL</LI>
	<LI>Style: Sleepwear terno</LI>
	<LI>Fabric Type: Milk silk</LI>
	<LI>Reflect Your Sexy And Charming</LI>
</UL>";"<P style=""font-family: none;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""></P><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/42b2ece26eac1d78e5fb7d9845fb49b9.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/27ef3e3220488d30323be3d82ab4ea86.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/330d80dd5bef6e08b46db6d2de7782aa.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/c78cb07c1d4684b42ea9c892161a1d51.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><DIV style=""width: 100.0%;display: block;""><IMG src=""https://ph-live-02.slatic.net/p/279f01f8c9cae7668af5ad4d13b41664.jpg"" style=""width: 100.0%;display: block;""/></DIV></DIV>";;;;;;No Brand;050-8;;;;;;;;;;;;;Silk;;;;;;Cartoon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;050-One size-050-8;50;780.00;299.00;2020-08-30 00:00;2021-09-25 00:00;Terno;0.9;38.00;26.00;6.00;https://ph-live.slatic.net/p/7f1db28f1872060c12dd5d19302e5e7f.jpg;https://ph-live.slatic.net/p/279f01f8c9cae7668af5ad4d13b41664.jpg;https://ph-live.slatic.net/p/42b2ece26eac1d78e5fb7d9845fb49b9.jpg;;;;;;;;Int: One size;;No;active;0
322480298_PH-4082040708;One size blue;7003;Fashion shopp casual  denim polo mini dress high quality;<UL><LI>Fashion Korean denim dress one size fit small to large denim fabric Goodquality bust :30-34 kasya</LI></UL>;"<SPAN style=""font-family: none;""></SPAN><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/cf04ac85dd7bcfd400f22a16e10d6511.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/a441e1aab9cc452e074ed259d18dfb5d.jpg"" style=""width: 100.0%;display: block;""/></DIV>";;;;;;No Brand;Blue;;;;;;;;;;;;;DENIM;;;;;;Plain;;;;;;;;;;A-Line Dresses;;Long;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5680;20;998.00;359.00;2020-09-02 00:00;2021-10-20 00:00;mini dress;0.6;35.00;24.00;5.00;https://ph-live.slatic.net/p/a441e1aab9cc452e074ed259d18dfb5d.jpg;;;;;;;;;;Int: One size;;No;active;0
1155466700_PH-4029848859;One size 052-5;8524;Fashion shopp korean Terno Sleepwear silk cotton;"<P>3in1 Shorts Sleepwear Terno with Pouch</P>

<P><IMG alt=""▪️"" height=""16"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/td3/1.5/16/25aa.png"" width=""16""/>free size</P>

<P><IMG alt=""▪️"" height=""16"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/td3/1.5/16/25aa.png"" width=""16""/>fabric:icy cotton spandex</P>

<P><IMG alt=""✔"" height=""16"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/td8/1.5/16/2714.png"" width=""16""/>Open for Resellers</P>";"<P style=""font-family: none;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""></P><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/10997d8bc72a731b880454e814645a82.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/82c898161430eb16792b2a722d44edb7.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/16058965760c31bfc812c3383faa42c7.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/9c526f39022025a1053607d4d689c3e3.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><DIV style=""width: 100.0%;display: block;""><IMG src=""https://ph-live-02.slatic.net/p/7f9f3e03c08683e949f74bc93c8b990a.jpg"" style=""width: 100.0%;display: block;""/></DIV></DIV>";;;;;;No Brand;052-5;;;;;;;;;;;;;Silk;;;;;;Print;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;052-One size-052-5;50;880.00;280.00;2020-08-30 00:00;2021-09-23 00:00;terno;0.9;38.00;25.00;6.00;https://ph-live.slatic.net/p/9c526f39022025a1053607d4d689c3e3.jpg;https://ph-live.slatic.net/p/16058965760c31bfc812c3383faa42c7.jpg;https://ph-live.slatic.net/p/7f9f3e03c08683e949f74bc93c8b990a.jpg;;;;;;;;Int: One size;;No;active;0
